u	v	score
ENSG00000001629	ENSG00000115808	0.774538938668635
ENSG00000001629	ENSG00000115825	0.7044346110236508
ENSG00000001629	ENSG00000115827	0.7274819953833269
ENSG00000001629	ENSG00000115904	0.7072287346486082
ENSG00000001629	ENSG00000115993	0.7134688406924888
ENSG00000001629	ENSG00000116127	0.7008978215503534
ENSG00000001629	ENSG00000116641	0.702837801943584
ENSG00000001629	ENSG00000116903	0.7154830591150152
ENSG00000001629	ENSG00000116984	0.7216421725709657
ENSG00000001629	ENSG00000118007	0.724589353290263
ENSG00000001629	ENSG00000118200	0.714741145010135
ENSG00000001629	ENSG00000118260	0.746593346321429
ENSG00000001629	ENSG00000118454	0.7003735731879507
ENSG00000001629	ENSG00000118482	0.7098881089209219
ENSG00000001629	ENSG00000118496	0.7375256685362516
ENSG00000001629	ENSG00000118873	0.7154123265509946
ENSG00000001629	ENSG00000119844	0.7226575658618726
ENSG00000001629	ENSG00000120063	0.7161396212481497
ENSG00000001629	ENSG00000121879	0.7529196525872358
ENSG00000001629	ENSG00000121892	0.7174460369088888
ENSG00000001629	ENSG00000122008	0.7655946207225419
ENSG00000001629	ENSG00000122482	0.7733522605715105
ENSG00000001629	ENSG00000122741	0.7025820794396539
ENSG00000001629	ENSG00000123066	0.7427923162386848
ENSG00000001629	ENSG00000123636	0.712989153748747
ENSG00000001629	ENSG00000124151	0.76076715165911
ENSG00000001629	ENSG00000127914	0.8256640041894495
ENSG00000001629	ENSG00000127980	0.7889646297091216
ENSG00000001629	ENSG00000128585	0.7643524627454308
ENSG00000001629	ENSG00000128607	0.7935724460422442
ENSG00000001629	ENSG00000131023	0.7172704697886866
ENSG00000001629	ENSG00000131375	0.7277273174482658
ENSG00000001629	ENSG00000131437	0.7041891598664192
ENSG00000001629	ENSG00000132549	0.7102814766565786
ENSG00000001629	ENSG00000133657	0.7374068168003918
ENSG00000001629	ENSG00000133812	0.7701486127373928
ENSG00000001629	ENSG00000134313	0.70764742198151
ENSG00000001629	ENSG00000134318	0.740530330175336
ENSG00000001629	ENSG00000134852	0.7091494759685059
ENSG00000001629	ENSG00000135164	0.7503436175325024
ENSG00000001629	ENSG00000135241	0.7420640426038624
ENSG00000001629	ENSG00000135250	0.8336280928544996
ENSG00000001629	ENSG00000135341	0.7397492147282178
ENSG00000001629	ENSG00000135720	0.7408295167904517
ENSG00000001629	ENSG00000135837	0.7471280355310391
ENSG00000001629	ENSG00000135913	0.7336474412006657
ENSG00000001629	ENSG00000135945	0.7331400301106152
ENSG00000001629	ENSG00000135999	0.7113429432182309
ENSG00000001629	ENSG00000136237	0.7389594934353301
ENSG00000001629	ENSG00000136536	0.7157554775056879
ENSG00000001629	ENSG00000136874	0.726787302699087
ENSG00000001629	ENSG00000137145	0.766727932379246
ENSG00000001629	ENSG00000137449	0.7008132247496859
ENSG00000001629	ENSG00000138078	0.7030265834262412
ENSG00000001629	ENSG00000138081	0.7418368577613045
ENSG00000001629	ENSG00000138246	0.7557558818095977
ENSG00000001629	ENSG00000138593	0.7004266218820192
ENSG00000001629	ENSG00000138688	0.7521554278033645
ENSG00000001629	ENSG00000138767	0.7271665092311909
ENSG00000001629	ENSG00000139218	0.7363038921995868
ENSG00000001629	ENSG00000140396	0.7123589819563017
ENSG00000001629	ENSG00000143033	0.7031452998605862
ENSG00000001629	ENSG00000143322	0.7065908156485314
ENSG00000001629	ENSG00000143970	0.7705075334282216
ENSG00000001629	ENSG00000144036	0.7077541600525007
ENSG00000001629	ENSG00000144320	0.7136548337826988
ENSG00000001629	ENSG00000144357	0.7777672377442072
ENSG00000001629	ENSG00000144747	0.752729935033708
ENSG00000001629	ENSG00000145241	0.7527497746353377
ENSG00000001629	ENSG00000145390	0.7279234182814336
ENSG00000001629	ENSG00000145734	0.7501942556205379
ENSG00000001629	ENSG00000145868	0.7062685456059133
